DeviceName,DeviceDateTime,BatteryStatus,CommId,GPS Confidence,GPS Fail Counter,GpsQuality,Latitude,Longitude
0-4351906,2023-03-08 00:09:46,GOOD,0-4351906,0,0,3,48.357911,-4.560442
0-4388554,2023-03-08 00:08:37,GOOD,0-4388554,0,0,3,48.357932,-4.560528
0-4367707,2023-03-08 00:08:01,GOOD,0-4367707,0,0,3,48.357793,-4.560442
0-4351296,2023-03-08 00:07:39,GOOD,0-4351296,0,0,3,48.357804,-4.560528
0-4356456,2023-03-08 00:07:18,GOOD,0-4356456,0,0,3,48.357879,-4.56042
0-4351945,2023-03-08 00:07:12,GOOD,0-4351945,0,0,3,48.357546,-4.560378
0-4367683,2023-03-08 00:06:53,GOOD,0-4367683,0,0,3,48.357943,-4.560506
0-4388557,2023-03-08 00:06:46,GOOD,0-4388557,0,0,3,48.357825,-4.560378
0-4367307,2023-03-08 00:06:41,GOOD,0-4367307,0,0,3,48.357728,-4.560506
0-4367706,2023-03-08 00:06:38,GOOD,0-4367706,0,0,3,48.357868,-4.56042
0-4367310,2023-03-08 00:06:09,GOOD,0-4367310,0,0,3,48.357836,-4.560463
0-4356534,2023-03-08 00:05:56,LOW,0-4356534,0,0,3,48.357943,-4.560506
0-4351902,2023-03-08 00:05:43,GOOD,0-4351902,0,0,3,48.357739,-4.560463
0-4351906,2023-03-08 00:04:42,GOOD,0-4351906,0,0,3,48.357911,-4.560442
0-4388554,2023-03-08 00:03:54,GOOD,0-4388554,0,0,3,48.3579,-4.560485
0-4367707,2023-03-08 00:02:59,GOOD,0-4367707,0,0,3,48.357846,-4.56042
0-4351296,2023-03-08 00:02:37,GOOD,0-4351296,0,0,3,48.357836,-4.560485
0-4356456,2023-03-08 00:02:18,GOOD,0-4356456,0,0,3,48.357857,-4.560485
0-4351945,2023-03-08 00:02:13,GOOD,0-4351945,0,0,3,48.357664,-4.560485
0-4388557,2023-03-08 00:01:51,GOOD,0-4388557,0,0,3,48.357857,-4.56042
0-4367683,2023-03-08 00:01:50,GOOD,0-4367683,0,0,3,48.357964,-4.560463
0-4367706,2023-03-08 00:01:44,GOOD,0-4367706,0,0,3,48.357911,-4.560463
0-4367307,2023-03-08 00:01:33,GOOD,0-4367307,0,0,3,48.357696,-4.560528
0-4356534,2023-03-08 00:01:06,LOW,0-4356534,0,0,3,48.357911,-4.560463
0-4351902,2023-03-08 00:00:45,GOOD,0-4351902,0,0,3,48.357771,-4.560442
0-4351906,2023-03-07 23:59:42,GOOD,0-4351906,0,0,3,48.357911,-4.560442
0-4388554,2023-03-07 23:58:33,GOOD,0-4388554,0,0,3,48.357889,-4.560485
0-4367707,2023-03-07 23:57:58,GOOD,0-4367707,0,0,3,48.357889,-4.560463
0-4351296,2023-03-07 23:57:34,GOOD,0-4351296,0,0,3,48.357857,-4.560442
0-4388557,2023-03-07 23:57:32,GOOD,0-4388557,0,0,3,48.357879,-4.560399
0-4356456,2023-03-07 23:57:17,GOOD,0-4356456,0,0,3,48.357922,-4.560506
0-4351945,2023-03-07 23:57:11,GOOD,0-4351945,0,0,3,48.357954,-4.560506
0-4367683,2023-03-07 23:56:54,GOOD,0-4367683,0,0,3,48.357932,-4.560485
0-4367706,2023-03-07 23:56:40,GOOD,0-4367706,0,0,3,48.357771,-4.56042
0-4367307,2023-03-07 23:56:32,GOOD,0-4367307,0,0,3,48.357793,-4.560378
0-4367310,2023-03-07 23:56:07,GOOD,0-4367310,0,0,3,48.357814,-4.560463
0-4356534,2023-03-07 23:55:55,LOW,0-4356534,0,0,3,48.357922,-4.560463
0-4351902,2023-03-07 23:55:44,GOOD,0-4351902,0,0,3,48.357718,-4.560313
0-4351906,2023-03-07 23:54:46,GOOD,0-4351906,0,0,3,48.357943,-4.560442
0-4388554,2023-03-07 23:53:33,GOOD,0-4388554,0,0,3,48.3579,-4.560485
0-4367707,2023-03-07 23:52:58,GOOD,0-4367707,0,0,3,48.357857,-4.560399
0-4351296,2023-03-07 23:52:35,GOOD,0-4351296,0,0,3,48.357911,-4.560442
0-4356456,2023-03-07 23:52:16,GOOD,0-4356456,0,0,3,48.357804,-4.560463
0-4351945,2023-03-07 23:52:11,GOOD,0-4351945,0,0,3,48.357889,-4.560485
0-4367683,2023-03-07 23:51:52,GOOD,0-4367683,0,0,3,48.3579,-4.560485
0-4388557,2023-03-07 23:51:42,GOOD,0-4388557,0,0,3,48.357922,-4.560506
0-4367706,2023-03-07 23:51:38,GOOD,0-4367706,0,0,3,48.357879,-4.560463
0-4367307,2023-03-07 23:51:31,GOOD,0-4367307,0,0,3,48.357793,-4.56042
0-4367310,2023-03-07 23:51:09,GOOD,0-4367310,0,0,3,48.357932,-4.560506
0-4356534,2023-03-07 23:50:51,LOW,0-4356534,0,0,3,48.357889,-4.560442
0-4351902,2023-03-07 23:50:42,GOOD,0-4351902,0,0,3,48.357728,-4.560356
0-4351906,2023-03-07 23:49:43,GOOD,0-4351906,0,0,3,48.357911,-4.560463
0-4388554,2023-03-07 23:48:46,GOOD,0-4388554,0,0,3,48.357954,-4.560463
0-4367707,2023-03-07 23:47:57,GOOD,0-4367707,0,0,3,48.357868,-4.560399
0-4351296,2023-03-07 23:47:35,GOOD,0-4351296,0,0,3,48.357879,-4.560485
0-4356456,2023-03-07 23:47:16,GOOD,0-4356456,0,0,3,48.357846,-4.560506
0-4351945,2023-03-07 23:47:10,GOOD,0-4351945,0,0,3,48.357911,-4.560463
0-4367683,2023-03-07 23:46:52,GOOD,0-4367683,0,0,3,48.357922,-4.560463
0-4367706,2023-03-07 23:46:40,GOOD,0-4367706,0,0,3,48.357879,-4.560485
0-4367307,2023-03-07 23:46:33,GOOD,0-4367307,0,0,3,48.35775,-4.560463
0-4388557,2023-03-07 23:46:30,GOOD,0-4388557,0,0,3,48.357879,-4.560463
0-4367310,2023-03-07 23:46:06,GOOD,0-4367310,0,0,3,48.357889,-4.560463
0-4356534,2023-03-07 23:46:00,LOW,0-4356534,0,0,3,48.357922,-4.560463
0-4351902,2023-03-07 23:45:42,GOOD,0-4351902,0,0,3,48.357868,-4.560399
0-4351906,2023-03-07 23:44:42,GOOD,0-4351906,0,0,3,48.357922,-4.560463
0-4388554,2023-03-07 23:43:48,GOOD,0-4388554,0,0,3,48.357911,-4.560485
0-4367707,2023-03-07 23:42:57,GOOD,0-4367707,0,0,3,48.357868,-4.560442
0-4351296,2023-03-07 23:42:34,GOOD,0-4351296,0,0,3,48.357954,-4.560399
0-4356456,2023-03-07 23:42:13,GOOD,0-4356456,0,0,3,48.357932,-4.560463
0-4351945,2023-03-07 23:42:08,GOOD,0-4351945,0,0,3,48.3579,-4.560485
0-4367683,2023-03-07 23:41:52,GOOD,0-4367683,0,0,3,48.357922,-4.560485
0-4367706,2023-03-07 23:41:37,GOOD,0-4367706,0,0,3,48.357857,-4.560463
0-4388557,2023-03-07 23:41:35,GOOD,0-4388557,0,0,3,48.357889,-4.560463
0-4367307,2023-03-07 23:41:33,GOOD,0-4367307,0,0,3,48.357814,-4.56042
0-4367310,2023-03-07 23:41:09,GOOD,0-4367310,0,0,3,48.3579,-4.560485
0-4356534,2023-03-07 23:40:55,LOW,0-4356534,0,0,3,48.3579,-4.560463
0-4351902,2023-03-07 23:40:41,GOOD,0-4351902,0,0,3,48.357868,-4.56042
0-4351906,2023-03-07 23:39:44,GOOD,0-4351906,0,0,3,48.357922,-4.560442
0-4388554,2023-03-07 23:38:34,GOOD,0-4388554,0,0,3,48.357943,-4.560485
0-4367707,2023-03-07 23:37:57,GOOD,0-4367707,0,0,3,48.357889,-4.56042
0-4351296,2023-03-07 23:37:35,GOOD,0-4351296,0,0,3,48.357889,-4.560442
0-4356456,2023-03-07 23:37:18,GOOD,0-4356456,0,0,3,48.357922,-4.560442
0-4351945,2023-03-07 23:37:09,GOOD,0-4351945,0,0,3,48.357911,-4.560485
0-4367683,2023-03-07 23:36:52,GOOD,0-4367683,0,0,3,48.357932,-4.560485
0-4367706,2023-03-07 23:36:40,GOOD,0-4367706,0,0,3,48.358018,-4.560506
0-4367307,2023-03-07 23:36:33,GOOD,0-4367307,0,0,3,48.357771,-4.560485
0-4388557,2023-03-07 23:36:32,GOOD,0-4388557,0,0,3,48.357889,-4.560442
0-4367310,2023-03-07 23:36:08,GOOD,0-4367310,0,0,3,48.3579,-4.560463
0-4356534,2023-03-07 23:35:58,LOW,0-4356534,0,0,3,48.357943,-4.560442
0-4351902,2023-03-07 23:35:41,GOOD,0-4351902,0,0,3,48.357922,-4.560442
0-4351906,2023-03-07 23:34:44,GOOD,0-4351906,0,0,3,48.357911,-4.560463
0-4388554,2023-03-07 23:33:31,GOOD,0-4388554,0,0,3,48.357922,-4.560528
0-4367707,2023-03-07 23:32:56,GOOD,0-4367707,0,0,3,48.357889,-4.56042
0-4351296,2023-03-07 23:32:34,GOOD,0-4351296,0,0,3,48.357911,-4.560442
0-4356456,2023-03-07 23:32:15,GOOD,0-4356456,0,0,3,48.357922,-4.560463
0-4351945,2023-03-07 23:32:08,GOOD,0-4351945,0,0,3,48.357932,-4.560506
0-4367683,2023-03-07 23:31:56,GOOD,0-4367683,0,0,3,48.357964,-4.560485
0-4367706,2023-03-07 23:31:38,GOOD,0-4367706,0,0,3,48.3579,-4.560485
0-4367307,2023-03-07 23:31:33,GOOD,0-4367307,0,0,3,48.357879,-4.560442
0-4388557,2023-03-07 23:31:24,GOOD,0-4388557,0,0,3,48.3579,-4.560463
0-4367310,2023-03-07 23:31:08,GOOD,0-4367310,0,0,3,48.3579,-4.560485
0-4356534,2023-03-07 23:30:55,LOW,0-4356534,0,0,3,48.357943,-4.560485
0-4351902,2023-03-07 23:30:43,GOOD,0-4351902,0,0,3,48.357932,-4.560463
0-4351906,2023-03-07 23:29:44,GOOD,0-4351906,0,0,3,48.3579,-4.560463
0-4388554,2023-03-07 23:28:34,GOOD,0-4388554,0,0,3,48.357932,-4.560463
0-4367707,2023-03-07 23:28:00,GOOD,0-4367707,0,0,3,48.357879,-4.560442
0-4351296,2023-03-07 23:27:42,GOOD,0-4351296,0,0,3,48.357857,-4.560528
0-4356456,2023-03-07 23:27:17,GOOD,0-4356456,0,0,3,48.357922,-4.560442
0-4351945,2023-03-07 23:27:12,GOOD,0-4351945,0,0,3,48.357889,-4.560442
0-4367683,2023-03-07 23:26:55,GOOD,0-4367683,0,0,3,48.3579,-4.560485
0-4367706,2023-03-07 23:26:38,GOOD,0-4367706,0,0,3,48.357943,-4.560463
0-4388557,2023-03-07 23:26:38,GOOD,0-4388557,0,0,3,48.357889,-4.560442
0-4367307,2023-03-07 23:26:36,GOOD,0-4367307,0,0,3,48.357782,-4.560463
0-4367310,2023-03-07 23:26:11,GOOD,0-4367310,0,0,3,48.357879,-4.560506
0-4356534,2023-03-07 23:25:56,LOW,0-4356534,0,0,3,48.357954,-4.560463
0-4356534,2023-03-07 23:25:44,LOW,0-4356534,0,0,3,48.357932,-4.560463
0-4351902,2023-03-07 23:25:43,GOOD,0-4351902,0,0,3,48.357932,-4.560463
0-4351906,2023-03-07 23:24:42,GOOD,0-4351906,0,0,3,48.357922,-4.560463
0-4388554,2023-03-07 23:24:07,GOOD,0-4388554,0,0,3,48.3579,-4.560506
0-4388554,2023-03-07 23:23:21,GOOD,0-4388554,0,0,3,48.3579,-4.560463
0-4367707,2023-03-07 23:22:57,GOOD,0-4367707,0,0,3,48.357879,-4.560442
0-4351296,2023-03-07 23:22:39,GOOD,0-4351296,0,0,3,48.357954,-4.560442
0-4356456,2023-03-07 23:22:20,GOOD,0-4356456,0,0,3,48.357846,-4.560506
0-4351945,2023-03-07 23:22:13,GOOD,0-4351945,0,0,3,48.357932,-4.560442
0-4367707,2023-03-07 23:17:58,GOOD,0-4367707,0,0,3,48.3579,-4.56042
0-4351296,2023-03-07 23:17:35,GOOD,0-4351296,0,0,3,48.357932,-4.560463
0-4356456,2023-03-07 23:17:14,GOOD,0-4356456,0,0,3,48.357932,-4.560463
0-4351945,2023-03-07 23:17:10,GOOD,0-4351945,0,0,3,48.357954,-4.560485
0-4367683,2023-03-07 23:16:51,GOOD,0-4367683,0,0,3,48.357932,-4.560463
0-4367706,2023-03-07 23:16:40,GOOD,0-4367706,0,0,3,48.357943,-4.560485
0-4367307,2023-03-07 23:16:33,GOOD,0-4367307,0,0,3,48.357857,-4.560399
0-4388557,2023-03-07 23:16:25,GOOD,0-4388557,0,0,3,48.357868,-4.560463
0-4367310,2023-03-07 23:16:10,GOOD,0-4367310,0,0,3,48.357932,-4.560442
0-4356534,2023-03-07 23:15:54,LOW,0-4356534,0,0,3,48.357943,-4.560463
0-4351902,2023-03-07 23:15:45,GOOD,0-4351902,0,0,3,48.357954,-4.560485
0-4351906,2023-03-07 23:14:42,GOOD,0-4351906,0,0,3,48.357943,-4.56042
0-4388554,2023-03-07 23:13:30,GOOD,0-4388554,0,0,3,48.357932,-4.560485
0-4367707,2023-03-07 23:12:57,GOOD,0-4367707,0,0,3,48.3579,-4.560442
0-4351296,2023-03-07 23:12:37,GOOD,0-4351296,0,0,3,48.357954,-4.560442
0-4356456,2023-03-07 23:12:14,GOOD,0-4356456,0,0,3,48.357911,-4.560463
0-4351945,2023-03-07 23:12:08,GOOD,0-4351945,0,0,3,48.357922,-4.560463
0-4367683,2023-03-07 23:11:51,GOOD,0-4367683,0,0,3,48.357943,-4.56042
0-4367706,2023-03-07 23:11:38,GOOD,0-4367706,0,0,3,48.357922,-4.560485
0-4367307,2023-03-07 23:11:32,GOOD,0-4367307,0,0,3,48.357814,-4.56042
0-4388557,2023-03-07 23:11:13,GOOD,0-4388557,0,0,3,48.357932,-4.560442
0-4367310,2023-03-07 23:11:07,GOOD,0-4367310,0,0,3,48.3579,-4.560463
0-4356534,2023-03-07 23:10:54,LOW,0-4356534,0,0,3,48.357954,-4.560506
0-4351902,2023-03-07 23:10:39,GOOD,0-4351902,0,0,3,48.357932,-4.560463
0-4351906,2023-03-07 23:09:40,GOOD,0-4351906,0,0,3,48.357932,-4.560463
0-4388554,2023-03-07 23:08:29,GOOD,0-4388554,0,0,3,48.357889,-4.560506
0-4367707,2023-03-07 23:07:58,GOOD,0-4367707,0,0,3,48.357879,-4.56042
0-4351296,2023-03-07 23:07:35,GOOD,0-4351296,0,0,3,48.357954,-4.560463
0-4356456,2023-03-07 23:07:16,GOOD,0-4356456,0,0,3,48.357943,-4.560485
0-4351945,2023-03-07 23:07:16,GOOD,0-4351945,0,0,3,48.357964,-4.560485
0-4367683,2023-03-07 23:06:51,GOOD,0-4367683,0,0,3,48.357943,-4.560485
0-4367706,2023-03-07 23:06:39,GOOD,0-4367706,0,0,3,48.357911,-4.560485
0-4367307,2023-03-07 23:06:34,GOOD,0-4367307,0,0,3,48.357804,-4.56042
0-4388557,2023-03-07 23:06:26,GOOD,0-4388557,0,0,3,48.357932,-4.560442
0-4367310,2023-03-07 23:06:08,GOOD,0-4367310,0,0,3,48.357932,-4.560463
0-4356534,2023-03-07 23:05:53,LOW,0-4356534,0,0,3,48.357954,-4.560463
0-4351902,2023-03-07 23:05:41,GOOD,0-4351902,0,0,3,48.357932,-4.560442
0-4351906,2023-03-07 23:04:44,GOOD,0-4351906,0,0,3,48.357932,-4.560463
0-4388554,2023-03-07 23:04:04,GOOD,0-4388554,0,0,3,48.357932,-4.560463
0-4367707,2023-03-07 23:02:55,GOOD,0-4367707,0,0,3,48.357889,-4.560442
0-4351296,2023-03-07 23:02:35,GOOD,0-4351296,0,0,3,48.357964,-4.560442
0-4356456,2023-03-07 23:02:19,GOOD,0-4356456,0,0,3,48.357964,-4.560463
0-4351945,2023-03-07 23:02:07,GOOD,0-4351945,0,0,3,48.357964,-4.560463
0-4367683,2023-03-07 23:01:48,GOOD,0-4367683,0,0,3,48.357964,-4.560485
0-4367706,2023-03-07 23:01:39,GOOD,0-4367706,0,0,3,48.357954,-4.560506
0-4367307,2023-03-07 23:01:33,GOOD,0-4367307,0,0,3,48.357793,-4.56042
0-4388557,2023-03-07 23:01:30,GOOD,0-4388557,0,0,3,48.357836,-4.560442
0-4367310,2023-03-07 23:01:07,GOOD,0-4367310,0,0,3,48.357889,-4.560528
0-4356534,2023-03-07 23:00:54,LOW,0-4356534,0,0,3,48.357943,-4.560463
0-4351902,2023-03-07 23:00:41,GOOD,0-4351902,0,0,3,48.357964,-4.560463
0-4351906,2023-03-07 22:59:47,GOOD,0-4351906,0,0,3,48.357943,-4.560442
0-4388554,2023-03-07 22:58:40,GOOD,0-4388554,0,0,3,48.357943,-4.560442
0-4367707,2023-03-07 22:57:59,GOOD,0-4367707,0,0,3,48.3579,-4.560442
0-4351296,2023-03-07 22:57:34,GOOD,0-4351296,0,0,3,48.357954,-4.560442
0-4356456,2023-03-07 22:57:17,GOOD,0-4356456,0,0,3,48.357964,-4.560442
0-4351945,2023-03-07 22:57:12,GOOD,0-4351945,0,0,3,48.357943,-4.560485
0-4367683,2023-03-07 22:56:56,GOOD,0-4367683,0,0,3,48.357943,-4.560463
0-4367706,2023-03-07 22:56:42,GOOD,0-4367706,0,0,3,48.357943,-4.560463
0-4367307,2023-03-07 22:56:36,GOOD,0-4367307,0,0,3,48.357889,-4.560356
0-4388557,2023-03-07 22:56:34,GOOD,0-4388557,0,0,3,48.357846,-4.560463
0-4367310,2023-03-07 22:56:06,GOOD,0-4367310,0,0,3,48.357932,-4.560485
0-4356534,2023-03-07 22:55:58,LOW,0-4356534,0,0,3,48.357975,-4.560485
0-4351902,2023-03-07 22:55:44,GOOD,0-4351902,0,0,3,48.357943,-4.560463
0-4351906,2023-03-07 22:54:42,GOOD,0-4351906,0,0,3,48.357943,-4.560463
0-4388554,2023-03-07 22:53:36,GOOD,0-4388554,0,0,3,48.357943,-4.560442
0-4367707,2023-03-07 22:52:56,GOOD,0-4367707,0,0,3,48.3579,-4.560463
0-4351296,2023-03-07 22:52:34,GOOD,0-4351296,0,0,3,48.357954,-4.56042
0-4356456,2023-03-07 22:52:17,GOOD,0-4356456,0,0,3,48.357932,-4.560463
0-4351945,2023-03-07 22:52:11,GOOD,0-4351945,0,0,3,48.357943,-4.560485
0-4367683,2023-03-07 22:51:50,GOOD,0-4367683,0,0,3,48.357932,-4.560485
0-4367706,2023-03-07 22:51:38,GOOD,0-4367706,0,0,3,48.357932,-4.560463
0-4367307,2023-03-07 22:51:35,GOOD,0-4367307,0,0,3,48.357857,-4.560378
0-4388557,2023-03-07 22:51:20,GOOD,0-4388557,0,0,3,48.357932,-4.56042
0-4367310,2023-03-07 22:51:09,GOOD,0-4367310,0,0,3,48.357911,-4.560442
0-4356534,2023-03-07 22:50:52,LOW,0-4356534,0,0,3,48.357954,-4.560463
0-4351902,2023-03-07 22:50:40,GOOD,0-4351902,0,0,3,48.357932,-4.560442
0-4351906,2023-03-07 22:49:42,GOOD,0-4351906,0,0,3,48.357932,-4.560485
0-4388554,2023-03-07 22:48:43,GOOD,0-4388554,0,0,3,48.357932,-4.560506
0-4367707,2023-03-07 22:48:00,GOOD,0-4367707,0,0,3,48.357868,-4.56042
0-4351296,2023-03-07 22:47:40,GOOD,0-4351296,0,0,3,48.357986,-4.560442
0-4351296,2023-03-07 22:47:25,GOOD,0-4351296,0,0,3,48.357943,-4.560485
0-4356456,2023-03-07 22:47:20,GOOD,0-4356456,0,0,3,48.357932,-4.560463
0-4351945,2023-03-07 22:47:12,GOOD,0-4351945,0,0,3,48.357954,-4.560442
0-4367683,2023-03-07 22:46:54,GOOD,0-4367683,0,0,3,48.357964,-4.560463
0-4367706,2023-03-07 22:46:41,GOOD,0-4367706,0,0,3,48.357954,-4.560485
0-4367307,2023-03-07 22:46:37,GOOD,0-4367307,0,0,3,48.357879,-4.560356
0-4388557,2023-03-07 22:46:14,GOOD,0-4388557,0,0,3,48.357943,-4.560292
0-4367310,2023-03-07 22:46:12,GOOD,0-4367310,0,0,3,48.357943,-4.560506
0-4367310,2023-03-07 22:45:59,GOOD,0-4367310,0,0,3,48.357911,-4.560485
0-4356534,2023-03-07 22:45:56,LOW,0-4356534,0,0,3,48.357986,-4.560442
0-4351902,2023-03-07 22:45:44,GOOD,0-4351902,0,0,3,48.357911,-4.560463
0-4351906,2023-03-07 22:44:45,GOOD,0-4351906,0,0,3,48.357943,-4.560442
0-4351296,2023-03-07 22:37:35,GOOD,0-4351296,0,0,3,48.357932,-4.560463
0-4356456,2023-03-07 22:37:16,GOOD,0-4356456,0,0,3,48.357922,-4.560485
0-4351945,2023-03-07 22:37:08,GOOD,0-4351945,0,0,3,48.357932,-4.560463
0-4367683,2023-03-07 22:36:51,GOOD,0-4367683,0,0,3,48.357932,-4.560463
0-4367706,2023-03-07 22:36:42,GOOD,0-4367706,0,0,3,48.3579,-4.560442
0-4367307,2023-03-07 22:36:32,GOOD,0-4367307,0,0,3,48.35775,-4.560463
0-4388557,2023-03-07 22:36:29,GOOD,0-4388557,0,0,3,48.357911,-4.560463
0-4367310,2023-03-07 22:36:08,GOOD,0-4367310,0,0,3,48.3579,-4.560442
0-4356534,2023-03-07 22:35:55,LOW,0-4356534,0,0,3,48.357964,-4.560506
0-4351902,2023-03-07 22:35:41,GOOD,0-4351902,0,0,3,48.357975,-4.560399
0-4351906,2023-03-07 22:34:43,GOOD,0-4351906,0,0,3,48.357932,-4.560485
0-4388554,2023-03-07 22:33:45,GOOD,0-4388554,0,0,3,48.357911,-4.560485
0-4367707,2023-03-07 22:32:57,GOOD,0-4367707,0,0,3,48.357879,-4.560442
0-4351296,2023-03-07 22:32:33,GOOD,0-4351296,0,0,3,48.357922,-4.56042
0-4356456,2023-03-07 22:32:16,GOOD,0-4356456,0,0,3,48.357911,-4.560506
0-4351945,2023-03-07 22:32:07,GOOD,0-4351945,0,0,3,48.357975,-4.56042
0-4367683,2023-03-07 22:31:51,GOOD,0-4367683,0,0,3,48.3579,-4.560485
0-4367706,2023-03-07 22:31:39,GOOD,0-4367706,0,0,3,48.357922,-4.560485
0-4388557,2023-03-07 22:31:34,GOOD,0-4388557,0,0,3,48.357964,-4.56042
0-4367307,2023-03-07 22:31:33,GOOD,0-4367307,0,0,3,48.357771,-4.560399
0-4367310,2023-03-07 22:31:06,GOOD,0-4367310,0,0,3,48.357922,-4.560463
0-4356534,2023-03-07 22:30:54,LOW,0-4356534,0,0,3,48.358029,-4.560442
0-4351902,2023-03-07 22:30:40,GOOD,0-4351902,0,0,3,48.357922,-4.560442
0-4351906,2023-03-07 22:29:43,GOOD,0-4351906,0,0,3,48.357911,-4.560463
0-4388554,2023-03-07 22:28:59,GOOD,0-4388554,0,0,3,48.357922,-4.560506
0-4367707,2023-03-07 22:27:55,GOOD,0-4367707,0,0,3,48.357804,-4.560442
0-4351296,2023-03-07 22:27:36,GOOD,0-4351296,0,0,3,48.357954,-4.56042
0-4356456,2023-03-07 22:27:16,GOOD,0-4356456,0,0,3,48.357911,-4.560485
0-4351945,2023-03-07 22:27:11,GOOD,0-4351945,0,0,3,48.357932,-4.560485
0-4367683,2023-03-07 22:26:50,GOOD,0-4367683,0,0,3,48.357922,-4.560485
0-4367706,2023-03-07 22:26:37,GOOD,0-4367706,0,0,3,48.357922,-4.560463
0-4367307,2023-03-07 22:26:32,GOOD,0-4367307,0,0,3,48.357782,-4.560356
0-4388557,2023-03-07 22:26:30,GOOD,0-4388557,0,0,3,48.357986,-4.560378
0-4367310,2023-03-07 22:26:08,GOOD,0-4367310,0,0,3,48.357889,-4.560463
0-4356534,2023-03-07 22:25:54,LOW,0-4356534,0,0,3,48.358018,-4.560463
0-4351902,2023-03-07 22:25:42,GOOD,0-4351902,0,0,3,48.357954,-4.560399
0-4351906,2023-03-07 22:25:35,GOOD,0-4351906,0,0,3,48.357922,-4.560463
0-4367707,2023-03-07 22:24:05,GOOD,0-4367707,0,0,3,48.357846,-4.56042
0-4388554,2023-03-07 22:24:03,GOOD,0-4388554,0,0,3,48.357911,-4.560463
0-4351906,2023-03-07 22:23:30,GOOD,0-4351906,1,0,3,48.358007,-4.56042
0-4351296,2023-03-07 22:22:34,GOOD,0-4351296,0,0,3,48.357922,-4.560485
0-4356456,2023-03-07 22:22:16,GOOD,0-4356456,0,0,3,48.357889,-4.560485
0-4351945,2023-03-07 22:22:08,GOOD,0-4351945,0,0,3,48.357911,-4.560442
0-4367683,2023-03-07 22:21:52,GOOD,0-4367683,0,0,3,48.357932,-4.560506
0-4367706,2023-03-07 22:21:39,GOOD,0-4367706,0,0,3,48.357943,-4.560463
0-4367307,2023-03-07 22:21:33,GOOD,0-4367307,0,0,3,48.357739,-4.560378
0-4388557,2023-03-07 22:21:22,GOOD,0-4388557,0,0,3,48.357954,-4.560442
0-4367310,2023-03-07 22:21:06,GOOD,0-4367310,0,0,3,48.357911,-4.560463
0-4356534,2023-03-07 22:20:54,LOW,0-4356534,0,0,3,48.358018,-4.56042
0-4351902,2023-03-07 22:20:40,GOOD,0-4351902,0,0,3,48.357911,-4.560485
0-4388554,2023-03-07 22:18:40,GOOD,0-4388554,0,0,3,48.357964,-4.560463
0-4367707,2023-03-07 22:17:56,GOOD,0-4367707,0,0,3,48.357761,-4.560463
0-4351296,2023-03-07 22:17:34,GOOD,0-4351296,0,0,3,48.357889,-4.560463
0-4356456,2023-03-07 22:17:17,GOOD,0-4356456,0,0,3,48.3579,-4.560485
0-4351945,2023-03-07 22:17:08,GOOD,0-4351945,0,0,3,48.357868,-4.560506
0-4367310,2023-03-07 22:17:02,GOOD,0-4367310,0,0,3,48.3579,-4.560485
0-4367683,2023-03-07 22:16:52,GOOD,0-4367683,0,0,3,48.357932,-4.560463
0-4367706,2023-03-07 22:16:38,GOOD,0-4367706,0,0,3,48.357889,-4.560485
0-4367307,2023-03-07 22:16:32,GOOD,0-4367307,0,0,3,48.357696,-4.560463
0-4388557,2023-03-07 22:16:22,GOOD,0-4388557,0,0,3,48.357943,-4.560442
0-4356534,2023-03-07 22:15:54,LOW,0-4356534,0,0,3,48.357879,-4.560485
0-4351902,2023-03-07 22:15:43,GOOD,0-4351902,0,0,3,48.357889,-4.560442
0-4367310,2023-03-07 22:14:55,GOOD,0-4367310,1,0,3,48.357246,-4.560657
0-4351906,2023-03-07 22:14:44,GOOD,0-4351906,0,0,3,48.357761,-4.560528
0-4388554,2023-03-07 22:13:47,GOOD,0-4388554,0,0,3,48.3579,-4.560485
0-4367707,2023-03-07 22:12:58,GOOD,0-4367707,0,0,3,48.357643,-4.560528
0-4351296,2023-03-07 22:12:34,GOOD,0-4351296,0,0,3,48.35775,-4.560549
0-4356456,2023-03-07 22:12:16,GOOD,0-4356456,0,0,3,48.357889,-4.560506
0-4351945,2023-03-07 22:12:07,GOOD,0-4351945,0,0,3,48.357557,-4.560592
0-4367683,2023-03-07 22:12:05,GOOD,0-4367683,0,0,3,48.357889,-4.560463
0-4367706,2023-03-07 22:11:39,GOOD,0-4367706,0,0,3,48.357868,-4.560485
0-4367307,2023-03-07 22:11:33,GOOD,0-4367307,0,0,3,48.357761,-4.560528
0-4388557,2023-03-07 22:11:28,GOOD,0-4388557,0,0,3,48.357911,-4.560442
0-4356534,2023-03-07 22:10:56,LOW,0-4356534,0,0,3,48.357814,-4.560485
0-4351902,2023-03-07 22:10:41,GOOD,0-4351902,0,0,3,48.357825,-4.560442
0-4351906,2023-03-07 22:09:44,GOOD,0-4351906,0,0,3,48.358168,-4.560313
0-4388554,2023-03-07 22:08:44,GOOD,0-4388554,0,0,3,48.3579,-4.560463
0-4367707,2023-03-07 22:08:02,GOOD,0-4367707,0,0,3,48.357664,-4.560549
0-4351296,2023-03-07 22:07:37,GOOD,0-4351296,0,0,3,48.357632,-4.560571
0-4367683,2023-03-07 22:07:22,GOOD,0-4367683,0,0,3,48.357879,-4.560506
0-4356456,2023-03-07 22:07:20,GOOD,0-4356456,0,0,3,48.357911,-4.560506
