id,dt
0-4388635,310.0
0-4388635,276.0
0-4388635,297.0
0-4388635,327.0
0-4388635,290.0
0-4388635,306.0
0-4388635,303.0
0-4388635,286.0
0-4388635,297.0
0-4388635,308.0
0-4388635,307.0
0-4388635,285.0
0-4388635,324.0
0-4388635,278.0
0-4388635,312.0
0-4388635,289.0
0-4388635,298.0
0-4388635,308.0
0-4388635,291.0
0-4388635,308.0
0-4388635,305.0
0-4388635,300.0
0-4388635,284.0
0-4388635,612.0
0-4388635,300.0
0-4388635,299.0
0-4388635,306.0
0-4388635,295.0
0-4388635,307.0
0-4388635,290.0
0-4388635,302.0
0-4388635,330.0
0-4388635,267.0
0-4388635,309.0
0-4388635,298.0
0-4388635,309.0
0-4388635,308.0
0-4388635,287.0
0-4388635,295.0
0-4388635,303.0
0-4388635,293.0
0-4388635,301.0
0-4388635,334.0
0-4388635,272.0
0-4388635,302.0
0-4388635,307.0
0-4388635,297.0
0-4388635,312.0
0-4388635,281.0
0-4388635,299.0
0-4388635,296.0
0-4388635,908.0
0-4388635,301.0
0-4388635,310.0
0-4388635,300.0
0-4388635,284.0
0-4388635,315.0
0-4388635,300.0
0-4388635,301.0
0-4388635,295.0
0-4388635,302.0
0-4388635,604.0
0-4388635,305.0
0-4388635,334.0
0-4388635,253.0
0-4388635,312.0
0-4388635,295.0
0-4388635,322.0
0-4388635,289.0
0-4388635,289.0
0-4388635,311.0
0-4388635,294.0
0-4388635,317.0
0-4388635,282.0
0-4388635,286.0
0-4388635,311.0
0-4388635,297.0
0-4388635,302.0
0-4388635,301.0
0-4388635,291.0
0-4388635,300.0
0-4388635,299.0
0-4388635,302.0
0-4388635,307.0
0-4388635,299.0
0-4388635,298.0
0-4388635,624.0
0-4388635,296.0
0-4388635,295.0
0-4388635,304.0
0-4388635,289.0
0-4388635,307.0
0-4388635,299.0
0-4388635,296.0
0-4388635,315.0
0-4388635,283.0
0-4388635,300.0
0-4388635,298.0
0-4388635,308.0
0-4388635,299.0
0-4388635,300.0
0-4388635,313.0
0-4388635,299.0
0-4388635,301.0
0-4388635,604.0
0-4388635,283.0
0-4388635,297.0
0-4388635,299.0
0-4388635,302.0
0-4388635,332.0
0-4388635,269.0
0-4388635,303.0
0-4388635,299.0
0-4388635,312.0
0-4388635,312.0
0-4388635,294.0
0-4388635,316.0
0-4388635,279.0
0-4388635,282.0
0-4388635,318.0
0-4388635,317.0
0-4388635,265.0
0-4388635,317.0
0-4388635,289.0
0-4388635,297.0
0-4388635,324.0
0-4388635,285.0
0-4388635,298.0
0-4388635,307.0
0-4388635,307.0
0-4388635,305.0
0-4388635,284.0
0-4388635,302.0
0-4388635,331.0
0-4388635,274.0
0-4388635,315.0
0-4388635,276.0
0-4388635,301.0
0-4388635,298.0
0-4388635,603.0
0-4388635,309.0
0-4388635,294.0
0-4388635,292.0
0-4388635,309.0
0-4388635,297.0
0-4388635,304.0
0-4388635,293.0
0-4388635,312.0
0-4388635,294.0
0-4388635,299.0
0-4388635,608.0
0-4388635,291.0
0-4388635,305.0
0-4388635,301.0
0-4388635,307.0
0-4388635,318.0
0-4388635,289.0
0-4388635,394.0
0-4388635,507.0
0-4388635,293.0
0-4388635,294.0
0-4388635,323.0
0-4388635,289.0
0-4388635,298.0
0-4388635,290.0
0-4388635,314.0
0-4388635,295.0
0-4388635,299.0
0-4388635,316.0
0-4388635,272.0
0-4388635,311.0
0-4388635,299.0
0-4388635,301.0
0-4388635,596.0
0-4388635,308.0
0-4388635,592.0
0-4388635,317.0
0-4388635,298.0
0-4388635,301.0
0-4388635,587.0
0-4388635,304.0
0-4388635,300.0
0-4388635,317.0
0-4388635,281.0
0-4388635,910.0
0-4388635,291.0
0-4388635,304.0
0-4388635,304.0
0-4388635,598.0
0-4388635,298.0
0-4388635,302.0
0-4388635,300.0
0-4388635,296.0
0-4388635,298.0
0-4388635,304.0
0-4388635,311.0
0-4388635,296.0
0-4388635,316.0
0-4388635,272.0
0-4388635,310.0
0-4388635,298.0
0-4388635,598.0
0-4388635,310.0
0-4388635,306.0
0-4388635,310.0
0-4388635,277.0
0-4388635,327.0
0-4388635,269.0
0-4388635,305.0
0-4388635,307.0
0-4388635,297.0
0-4388635,290.0
0-4388635,312.0
0-4388635,306.0
0-4388635,294.0
0-4388635,612.0
0-4388635,298.0
0-4388635,309.0
0-4388635,294.0
0-4388635,299.0
0-4388635,312.0
0-4388635,554.0
0-4388635,39.0
0-4388635,294.0
0-4388635,311.0
0-4388635,275.0
0-4388635,300.0
0-4388635,299.0
0-4388635,301.0
0-4388635,306.0
0-4388635,292.0
0-4388635,300.0
0-4388635,307.0
0-4388635,294.0
0-4388635,302.0
0-4388635,308.0
0-4388635,301.0
0-4388635,306.0
0-4388635,294.0
0-4388635,293.0
0-4388635,306.0
0-4388635,593.0
0-4388635,314.0
0-4388635,456.0
0-4388635,142.0
0-4388635,300.0
0-4388635,295.0
0-4388635,596.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,601.0
0-4388635,306.0
0-4388635,298.0
0-4388635,308.0
0-4388635,300.0
0-4388635,297.0
0-4388635,303.0
0-4388635,299.0
0-4388635,292.0
0-4388635,317.0
0-4388635,287.0
0-4388635,318.0
0-4388635,279.0
0-4388635,300.0
0-4388635,302.0
0-4388635,298.0
0-4388635,313.0
0-4388635,293.0
0-4388635,295.0
0-4388635,302.0
0-4388635,300.0
0-4388635,300.0
0-4388635,302.0
0-4388635,301.0
0-4388635,311.0
0-4388635,299.0
0-4388635,295.0
0-4388635,312.0
0-4388635,296.0
0-4388635,304.0
0-4388635,284.0
0-4388635,316.0
0-4388635,293.0
0-4388635,292.0
0-4388635,315.0
0-4388635,322.0
0-4388635,272.0
0-4388635,299.0
0-4388635,295.0
0-4388635,311.0
0-4388635,288.0
0-4388635,318.0
0-4388635,292.0
0-4388635,292.0
0-4388635,310.0
0-4388635,301.0
0-4388635,595.0
0-4388635,581.0
0-4388635,29.0
0-4388635,287.0
0-4388635,307.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,297.0
0-4388635,307.0
0-4388635,297.0
0-4388635,300.0
0-4388635,306.0
0-4388635,309.0
0-4388635,312.0
0-4388635,275.0
0-4388635,296.0
0-4388635,297.0
0-4388635,322.0
0-4388635,289.0
0-4388635,301.0
0-4388635,322.0
0-4388635,282.0
0-4388635,295.0
0-4388635,306.0
0-4388635,315.0
0-4388635,303.0
0-4388635,288.0
0-4388635,287.0
0-4388635,328.0
0-4388635,274.0
0-4388635,322.0
0-4388635,300.0
0-4388635,271.0
0-4388635,300.0
0-4388635,301.0
0-4388635,310.0
0-4388635,290.0
0-4388635,311.0
0-4388635,305.0
0-4388635,296.0
0-4388635,290.0
0-4388635,304.0
0-4388635,598.0
0-4388635,299.0
0-4388635,303.0
0-4388635,304.0
0-4388635,294.0
0-4388635,305.0
0-4388635,301.0
0-4388635,607.0
0-4388635,306.0
0-4388635,283.0
0-4388635,601.0
0-4388635,311.0
0-4388635,294.0
0-4388635,298.0
0-4388635,340.0
0-4388635,270.0
0-4388635,300.0
0-4388635,290.0
0-4388635,300.0
0-4388635,300.0
0-4388635,315.0
0-4388635,589.0
0-4388635,308.0
0-4388635,298.0
0-4388635,300.0
0-4388635,298.0
0-4388635,304.0
0-4388635,300.0
0-4388635,308.0
0-4388635,302.0
0-4388635,596.0
0-4388635,303.0
0-4388635,298.0
0-4388635,300.0
0-4388635,308.0
0-4388635,301.0
0-4388635,596.0
0-4388635,316.0
0-4388635,269.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,305.0
0-4388635,597.0
0-4388635,299.0
0-4388635,301.0
0-4388635,310.0
0-4388635,291.0
0-4388635,300.0
0-4388635,587.0
0-4388635,37.0
0-4388635,279.0
0-4388635,298.0
0-4388635,320.0
0-4388635,297.0
0-4388635,300.0
0-4388635,300.0
0-4388635,296.0
0-4388635,300.0
0-4388635,298.0
0-4388635,325.0
0-4388635,558.0
0-4388635,24.0
0-4388635,286.0
0-4388635,319.0
0-4388635,283.0
0-4388635,300.0
0-4388635,299.0
0-4388635,305.0
0-4388635,608.0
0-4388635,299.0
0-4388635,297.0
0-4388635,301.0
0-4388635,308.0
0-4388635,307.0
0-4388635,285.0
0-4388635,308.0
0-4388635,288.0
0-4388635,299.0
0-4388635,307.0
0-4388635,302.0
0-4388635,305.0
0-4388635,290.0
0-4388635,321.0
0-4388635,277.0
0-4388635,314.0
0-4388635,588.0
0-4388635,608.0
0-4388635,292.0
0-4388635,302.0
0-4388635,317.0
0-4388635,286.0
0-4388635,587.0
0-4388635,22.0
0-4388635,289.0
0-4388635,336.0
0-4388635,265.0
0-4388635,311.0
0-4388635,288.0
0-4388635,601.0
0-4388635,302.0
0-4388635,300.0
0-4388635,302.0
0-4388635,342.0
0-4388635,273.0
0-4388635,296.0
0-4388635,601.0
0-4388635,319.0
0-4388635,345.0
0-4388635,244.0
0-4388635,285.0
0-4388635,309.0
0-4388635,310.0
0-4388635,588.0
0-4388635,325.0
0-4388635,282.0
0-4388635,295.0
0-4388635,304.0
0-4388635,602.0
0-4388635,296.0
0-4388635,298.0
0-4388635,616.0
0-4388635,279.0
0-4388635,312.0
0-4388635,293.0
0-4388635,327.0
0-4388635,267.0
0-4388635,302.0
0-4388635,898.0
0-4388635,300.0
0-4388635,324.0
0-4388635,280.0
0-4388635,298.0
0-4388635,313.0
0-4388635,287.0
0-4388635,304.0
0-4388635,602.0
0-4388635,312.0
0-4388635,308.0
0-4388635,276.0
0-4388635,304.0
0-4388635,297.0
0-4388635,312.0
0-4388635,317.0
0-4388635,271.0
0-4388635,302.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,300.0
0-4388635,310.0
0-4388635,312.0
0-4388635,584.0
0-4388635,321.0
0-4388635,275.0
0-4388635,601.0
0-4388635,625.0
0-4388635,281.0
0-4388635,296.0
0-4388635,303.0
0-4388635,313.0
0-4388635,298.0
0-4388635,287.0
0-4388635,321.0
0-4388635,318.0
0-4388635,262.0
0-4388635,303.0
0-4388635,302.0
0-4388635,296.0
0-4388635,637.0
0-4388635,264.0
0-4388635,300.0
0-4388635,300.0
0-4388635,316.0
0-4388635,285.0
0-4388635,601.0
0-4388635,300.0
0-4388635,302.0
0-4388635,299.0
0-4388635,301.0
0-4388635,309.0
0-4388635,295.0
0-4388635,297.0
0-4388635,302.0
0-4388635,318.0
0-4388635,292.0
0-4388635,293.0
0-4388635,302.0
0-4388635,598.0
0-4388635,307.0
0-4388635,300.0
0-4388635,297.0
0-4388635,300.0
0-4388635,315.0
0-4388635,590.0
0-4388635,305.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,598.0
0-4388635,303.0
0-4388635,322.0
0-4388635,276.0
0-4388635,301.0
0-4388635,290.0
0-4388635,344.0
0-4388635,278.0
0-4388635,301.0
0-4388635,280.0
0-4388635,306.0
0-4388635,610.0
0-4388635,286.0
0-4388635,303.0
0-4388635,332.0
0-4388635,274.0
0-4388635,306.0
0-4388635,283.0
0-4388635,305.0
0-4388635,308.0
0-4388635,309.0
0-4388635,279.0
0-4388635,305.0
0-4388635,306.0
0-4388635,290.0
0-4388635,313.0
0-4388635,294.0
0-4388635,303.0
0-4388635,318.0
0-4388635,295.0
0-4388635,299.0
0-4388635,287.0
0-4388635,296.0
0-4388635,312.0
0-4388635,287.0
0-4388635,320.0
0-4388635,282.0
0-4388635,299.0
0-4388635,301.0
0-4388635,299.0
0-4388635,313.0
0-4388635,304.0
0-4388635,288.0
0-4388635,297.0
0-4388635,309.0
0-4388635,291.0
0-4388635,311.0
0-4388635,290.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,305.0
0-4388635,303.0
0-4388635,296.0
0-4388635,331.0
0-4388635,291.0
0-4388635,282.0
0-4388635,296.0
0-4388635,300.0
0-4388635,321.0
0-4388635,287.0
0-4388635,307.0
0-4388635,296.0
0-4388635,290.0
0-4388635,308.0
0-4388635,296.0
0-4388635,306.0
0-4388635,310.0
0-4388635,296.0
0-4388635,298.0
0-4388635,307.0
0-4388635,294.0
0-4388635,307.0
0-4388635,301.0
0-4388635,568.0
0-4388635,30.0
0-4388635,296.0
0-4388635,305.0
0-4388635,321.0
0-4388635,272.0
0-4388635,305.0
0-4388635,324.0
0-4388635,264.0
0-4388635,306.0
0-4388635,331.0
0-4388635,263.0
0-4388635,640.0
0-4388635,273.0
0-4388635,288.0
0-4388635,303.0
0-4388635,301.0
0-4388635,298.0
0-4388635,300.0
0-4388635,590.0
0-4388635,319.0
0-4388635,298.0
0-4388635,308.0
0-4388635,287.0
0-4388635,305.0
0-4388635,300.0
0-4388635,326.0
0-4388635,270.0
0-4388635,306.0
0-4388635,297.0
0-4388635,298.0
0-4388635,309.0
0-4388635,294.0
0-4388635,299.0
0-4388635,306.0
0-4388635,299.0
0-4388635,311.0
0-4388635,284.0
0-4388635,304.0
0-4388635,301.0
0-4388635,317.0
0-4388635,291.0
0-4388635,308.0
0-4388635,281.0
0-4388635,301.0
0-4388635,314.0
0-4388635,288.0
0-4388635,302.0
0-4388635,313.0
0-4388635,284.0
0-4388635,311.0
0-4388635,311.0
0-4388635,281.0
0-4388635,302.0
0-4388635,604.0
0-4388635,306.0
0-4388635,288.0
0-4388635,301.0
0-4388635,300.0
0-4388635,310.0
0-4388635,291.0
0-4388635,300.0
0-4388635,301.0
0-4388635,312.0
0-4388635,299.0
0-4388635,312.0
0-4388635,288.0
0-4388635,298.0
0-4388635,304.0
0-4388635,605.0
0-4388635,316.0
0-4388635,278.0
0-4388635,328.0
0-4388635,268.0
0-4388635,309.0
0-4388635,312.0
0-4388635,294.0
0-4388635,294.0
0-4388635,576.0
0-4388635,42.0
0-4388635,274.0
0-4388635,298.0
0-4388635,307.0
0-4388635,294.0
0-4388635,304.0
0-4388635,299.0
0-4388635,303.0
0-4388635,295.0
0-4388635,302.0
0-4388635,299.0
0-4388635,307.0
0-4388635,298.0
0-4388635,300.0
0-4388635,299.0
0-4388635,297.0
0-4388635,343.0
0-4388635,270.0
0-4388635,300.0
0-4388635,301.0
0-4388635,301.0
0-4388635,309.0
0-4388635,287.0
0-4388635,329.0
0-4388635,263.0
0-4388635,301.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,311.0
0-4388635,290.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,302.0
0-4388635,299.0
0-4388635,303.0
0-4388635,298.0
0-4388635,326.0
0-4388635,287.0
0-4388635,288.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,301.0
0-4388635,318.0
0-4388635,285.0
0-4388635,297.0
0-4388635,301.0
0-4388635,317.0
0-4388635,294.0
0-4388635,291.0
0-4388635,299.0
0-4388635,300.0
0-4388635,311.0
0-4388635,304.0
0-4388635,286.0
0-4388635,301.0
0-4388635,300.0
0-4388635,301.0
0-4388635,311.0
0-4388635,290.0
0-4388635,299.0
0-4388635,335.0
0-4388635,267.0
0-4388635,299.0
0-4388635,306.0
0-4388635,298.0
0-4388635,298.0
0-4388635,301.0
0-4388635,309.0
0-4388635,291.0
0-4388635,313.0
0-4388635,297.0
0-4388635,311.0
0-4388635,294.0
0-4388635,289.0
0-4388635,298.0
0-4388635,300.0
0-4388635,310.0
0-4388635,294.0
0-4388635,609.0
0-4388635,305.0
0-4388635,294.0
0-4388635,307.0
0-4388635,296.0
0-4388635,311.0
0-4388635,279.0
0-4388635,300.0
0-4388635,300.0
0-4388635,304.0
0-4388635,314.0
0-4388635,287.0
0-4388635,296.0
0-4388635,302.0
0-4388635,298.0
0-4388635,301.0
0-4388635,300.0
0-4388635,301.0
0-4388635,304.0
0-4388635,298.0
0-4388635,303.0
0-4388635,297.0
0-4388635,313.0
0-4388635,288.0
0-4388635,308.0
0-4388635,298.0
0-4388635,308.0
0-4388635,300.0
0-4388635,294.0
0-4388635,322.0
0-4388635,272.0
0-4388635,299.0
0-4388635,344.0
0-4388635,263.0
0-4388635,295.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,311.0
0-4388635,293.0
0-4388635,297.0
0-4388635,300.0
0-4388635,327.0
0-4388635,281.0
0-4388635,301.0
0-4388635,293.0
0-4388635,303.0
0-4388635,311.0
0-4388635,302.0
0-4388635,285.0
0-4388635,305.0
0-4388635,296.0
0-4388635,300.0
0-4388635,301.0
0-4388635,315.0
0-4388635,288.0
0-4388635,316.0
0-4388635,282.0
0-4388635,301.0
0-4388635,301.0
0-4388635,313.0
0-4388635,306.0
0-4388635,281.0
0-4388635,300.0
0-4388635,301.0
0-4388635,603.0
0-4388635,316.0
0-4388635,284.0
0-4388635,322.0
0-4388635,305.0
0-4388635,278.0
0-4388635,312.0
0-4388635,288.0
0-4388635,316.0
0-4388635,290.0
0-4388635,314.0
0-4388635,301.0
0-4388635,290.0
0-4388635,299.0
0-4388635,301.0
0-4388635,305.0
0-4388635,295.0
0-4388635,301.0
0-4388635,299.0
0-4388635,300.0
0-4388635,300.0
0-4388635,306.0
0-4388635,306.0
0-4388635,277.0
0-4388635,317.0
0-4388635,290.0
0-4388635,301.0
0-4388635,294.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,300.0
0-4388635,316.0
0-4388635,285.0
0-4388635,312.0
0-4388635,289.0
0-4388635,300.0
0-4388635,307.0
0-4388635,294.0
0-4388635,304.0
0-4388635,297.0
0-4388635,333.0
0-4388635,276.0
0-4388635,307.0
0-4388635,288.0
0-4388635,333.0
0-4388635,266.0
0-4388635,299.0
0-4388635,312.0
0-4388635,289.0
0-4388635,302.0
0-4388635,310.0
0-4388635,301.0
0-4388635,305.0
0-4388635,285.0
0-4388635,308.0
0-4388635,592.0
0-4388635,312.0
0-4388635,288.0
0-4388635,327.0
0-4388635,288.0
0-4388635,288.0
0-4388635,300.0
0-4388635,299.0
0-4388635,300.0
0-4388635,606.0
0-4388635,298.0
0-4388635,308.0
0-4388635,299.0
0-4388635,302.0
0-4388635,300.0
0-4388635,299.0
0-4388635,301.0
0-4388635,604.0
0-4388635,299.0
0-4388635,291.0
0-4388635,313.0
0-4388635,287.0
0-4388635,299.0
0-4388635,308.0
0-4388635,594.0
0-4388635,307.0
0-4388635,293.0
0-4388635,311.0
0-4388635,291.0
0-4388635,304.0
0-4388635,296.0
0-4388635,309.0
0-4388635,300.0
0-4388635,317.0
0-4388635,285.0
0-4388635,305.0
0-4388635,288.0
0-4388635,315.0
0-4388635,298.0
0-4388635,299.0
0-4388635,291.0
0-4388635,309.0
0-4388635,304.0
0-4388635,291.0
0-4388635,305.0
0-4388635,322.0
0-4388635,268.0
0-4388635,301.0
0-4388635,313.0
0-4388635,310.0
0-4388635,281.0
0-4388635,296.0
0-4388635,322.0
0-4388635,280.0
0-4388635,300.0
0-4388635,308.0
0-4388635,300.0
0-4388635,292.0
0-4388635,601.0
0-4388635,301.0
0-4388635,301.0
0-4388635,299.0
0-4388635,308.0
0-4388635,294.0
0-4388635,308.0
0-4388635,301.0
0-4388635,300.0
0-4388635,324.0
0-4388635,268.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,300.0
0-4388635,305.0
0-4388635,306.0
0-4388635,293.0
0-4388635,301.0
0-4388635,314.0
0-4388635,284.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,315.0
0-4388635,287.0
0-4388635,313.0
0-4388635,287.0
0-4388635,301.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,301.0
0-4388635,309.0
0-4388635,294.0
0-4388635,299.0
0-4388635,305.0
0-4388635,296.0
0-4388635,338.0
0-4388635,265.0
0-4388635,309.0
0-4388635,287.0
0-4388635,300.0
0-4388635,306.0
0-4388635,295.0
0-4388635,307.0
0-4388635,294.0
0-4388635,605.0
0-4388635,301.0
0-4388635,319.0
0-4388635,285.0
0-4388635,321.0
0-4388635,277.0
0-4388635,306.0
0-4388635,318.0
0-4388635,284.0
0-4388635,292.0
0-4388635,297.0
0-4388635,303.0
0-4388635,297.0
0-4388635,320.0
0-4388635,293.0
0-4388635,288.0
0-4388635,300.0
0-4388635,304.0
0-4388635,301.0
0-4388635,298.0
0-4388635,300.0
0-4388635,314.0
0-4388635,285.0
0-4388635,302.0
0-4388635,304.0
0-4388635,300.0
0-4388635,309.0
0-4388635,287.0
0-4388635,302.0
0-4388635,305.0
0-4388635,294.0
0-4388635,337.0
0-4388635,264.0
0-4388635,300.0
0-4388635,300.0
0-4388635,308.0
0-4388635,293.0
0-4388635,300.0
0-4388635,302.0
0-4388635,299.0
0-4388635,318.0
0-4388635,299.0
0-4388635,599.0
0-4388635,294.0
0-4388635,305.0
0-4388635,307.0
0-4388635,285.0
0-4388635,322.0
0-4388635,275.0
0-4388635,300.0
0-4388635,312.0
0-4388635,289.0
0-4388635,311.0
0-4388635,300.0
0-4388635,293.0
0-4388635,308.0
0-4388635,312.0
0-4388635,305.0
0-4388635,280.0
0-4388635,295.0
0-4388635,319.0
0-4388635,309.0
0-4388635,275.0
0-4388635,298.0
0-4388635,328.0
0-4388635,273.0
0-4388635,299.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,611.0
0-4388635,291.0
0-4388635,301.0
0-4388635,300.0
0-4388635,308.0
0-4388635,579.0
0-4388635,25.0
0-4388635,296.0
0-4388635,294.0
0-4388635,299.0
0-4388635,301.0
0-4388635,301.0
0-4388635,304.0
0-4388635,303.0
0-4388635,295.0
0-4388635,307.0
0-4388635,303.0
0-4388635,299.0
0-4388635,299.0
0-4388635,303.0
0-4388635,298.0
0-4388635,313.0
0-4388635,294.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,300.0
0-4388635,301.0
0-4388635,298.0
0-4388635,303.0
0-4388635,299.0
0-4388635,313.0
0-4388635,278.0
0-4388635,296.0
0-4388635,301.0
0-4388635,303.0
0-4388635,309.0
0-4388635,293.0
0-4388635,311.0
0-4388635,291.0
0-4388635,295.0
0-4388635,300.0
0-4388635,301.0
0-4388635,300.0
0-4388635,301.0
0-4388635,303.0
0-4388635,315.0
0-4388635,287.0
0-4388635,313.0
0-4388635,294.0
0-4388635,294.0
0-4388635,307.0
0-4388635,291.0
0-4388635,307.0
0-4388635,319.0
0-4388635,274.0
0-4388635,300.0
0-4388635,308.0
0-4388635,307.0
0-4388635,302.0
0-4388635,292.0
0-4388635,321.0
0-4388635,277.0
0-4388635,296.0
0-4388635,299.0
0-4388635,313.0
0-4388635,305.0
0-4388635,303.0
0-4388635,307.0
0-4388635,291.0
0-4388635,284.0
0-4388635,300.0
0-4388635,301.0
0-4388635,310.0
0-4388635,290.0
0-4388635,300.0
0-4388635,311.0
0-4388635,290.0
0-4388635,308.0
0-4388635,306.0
0-4388635,287.0
0-4388635,302.0
0-4388635,309.0
0-4388635,291.0
0-4388635,302.0
0-4388635,298.0
0-4388635,300.0
0-4388635,312.0
0-4388635,293.0
0-4388635,305.0
0-4388635,295.0
0-4388635,311.0
0-4388635,285.0
0-4388635,318.0
0-4388635,294.0
0-4388635,291.0
0-4388635,310.0
0-4388635,290.0
0-4388635,304.0
0-4388635,307.0
0-4388635,290.0
0-4388635,300.0
0-4388635,301.0
0-4388636,470.0
0-4388636,604.0
0-4388636,594.0
0-4388636,618.0
0-4388636,584.0
0-4388636,616.0
0-4388636,597.0
0-4388636,587.0
0-4388636,603.0
0-4388636,599.0
0-4388636,601.0
0-4388636,605.0
0-4388636,597.0
0-4388636,608.0
0-4388636,604.0
0-4388636,603.0
0-4388636,621.0
0-4388636,578.0
0-4388636,600.0
0-4388636,603.0
0-4388636,602.0
0-4388636,603.0
0-4388636,620.0
0-4388636,589.0
0-4388636,646.0
0-4388636,546.0
0-4388636,597.0
0-4388636,619.0
0-4388636,602.0
0-4388636,584.0
0-4388636,600.0
0-4388636,600.0
0-4388636,601.0
0-4388636,606.0
0-4388636,605.0
0-4388636,591.0
0-4388636,598.0
0-4388636,611.0
0-4388636,594.0
0-4388636,601.0
0-4388636,599.0
0-4388636,600.0
0-4388636,608.0
0-4388636,593.0
0-4388636,605.0
0-4388636,602.0
0-4388636,626.0
0-4388636,573.0
0-4388636,600.0
0-4388636,604.0
0-4388636,601.0
0-4388636,600.0
0-4388636,613.0
0-4388636,588.0
0-4388636,600.0
0-4388636,601.0
0-4388636,599.0
0-4388636,604.0
0-4388636,621.0
0-4388636,614.0
0-4388636,570.0
0-4388636,616.0
0-4388636,613.0
0-4388636,567.0
0-4388636,605.0
0-4388636,602.0
0-4388636,603.0
0-4388636,593.0
0-4388636,598.0
0-4388636,599.0
0-4388636,618.0
0-4388636,589.0
0-4388636,599.0
0-4388636,621.0
0-4388636,580.0
0-4388636,601.0
0-4388636,597.0
0-4388636,603.0
0-4388636,597.0
0-4388636,607.0
0-4388636,600.0
0-4388636,599.0
0-4388636,625.0
0-4388636,581.0
0-4388636,595.0
0-4388636,604.0
0-4388636,602.0
0-4388636,620.0
0-4388636,566.0
0-4388636,604.0
0-4388636,600.0
0-4388636,603.0
0-4388636,600.0
0-4388636,598.0
0-4388636,600.0
0-4388636,611.0
0-4388636,590.0
0-4388636,602.0
0-4388636,600.0
0-4388636,600.0
0-4388636,1008.0
0-4388636,195.0
0-4388636,609.0
0-4388636,605.0
0-4388636,604.0
0-4388636,609.0
0-4388636,609.0
0-4388636,568.0
0-4388636,602.0
0-4388636,600.0
0-4388636,601.0
0-4388636,613.0
0-4388636,587.0
0-4388636,600.0
0-4388636,601.0
0-4388636,601.0
0-4388636,610.0
0-4388636,599.0
0-4388636,602.0
0-4388636,606.0
0-4388636,599.0
0-4388636,602.0
0-4388636,606.0
0-4388636,600.0
0-4388636,594.0
0-4388636,602.0
0-4388636,599.0
0-4388636,599.0
0-4388636,606.0
0-4388636,616.0
0-4388636,584.0
0-4388636,600.0
0-4388636,599.0
0-4388636,600.0
0-4388636,619.0
0-4388636,572.0
0-4388636,603.0
0-4388636,599.0
0-4388636,606.0
0-4388636,598.0
0-4388636,602.0
0-4388636,608.0
0-4388636,609.0
0-4388636,581.0
0-4388636,611.0
0-4388636,1118.0
0-4388636,87.0
0-4388636,617.0
0-4388636,572.0
0-4388636,599.0
0-4388636,635.0
0-4388636,573.0
0-4388636,595.0
0-4388636,601.0
0-4388636,602.0
0-4388636,612.0
0-4388636,590.0
0-4388636,600.0
0-4388636,615.0
0-4388636,586.0
0-4388636,614.0
0-4388636,587.0
0-4388636,602.0
0-4388636,606.0
0-4388636,605.0
0-4388636,623.0
0-4388636,567.0
0-4388636,606.0
0-4388636,601.0
0-4388636,596.0
0-4388636,600.0
0-4388636,601.0
0-4388636,601.0
0-4388636,600.0
0-4388636,601.0
0-4388636,601.0
0-4388636,610.0
0-4388636,605.0
0-4388636,1212.0
0-4388636,576.0
0-4388636,601.0
0-4388636,606.0
0-4388636,596.0
0-4388636,605.0
0-4388636,597.0
0-4388636,599.0
0-4388636,602.0
0-4388636,600.0
0-4388636,605.0
0-4388636,616.0
0-4388636,604.0
0-4388636,578.0
0-4388636,609.0
0-4388636,593.0
0-4388636,602.0
0-4388636,599.0
0-4388636,603.0
0-4388636,609.0
0-4388636,600.0
0-4388636,606.0
0-4388636,595.0
0-4388636,628.0
0-4388636,601.0
0-4388636,565.0
0-4388636,635.0
0-4388636,569.0
0-4388636,598.0
0-4388636,608.0
0-4388636,603.0
0-4388636,591.0
0-4388636,601.0
0-4388636,608.0
0-4388636,599.0
0-4388636,595.0
0-4388636,609.0
0-4388636,602.0
0-4388636,617.0
0-4388636,583.0
0-4388636,592.0
0-4388636,602.0
