,dt
2034,318.0
2035,282.0
2036,301.0
2037,299.0
2038,302.0
2039,300.0
2040,300.0
2041,307.0
2042,300.0
2043,295.0
2044,300.0
2045,299.0
2046,332.0
2047,270.0
2048,600.0
2049,300.0
2050,300.0
2051,602.0
2052,310.0
2053,290.0
2054,601.0
2055,340.0
2056,271.0
2057,591.0
2058,298.0
2059,303.0
2060,600.0
2061,301.0
2062,300.0
2063,301.0
2064,299.0
2065,335.0
2066,274.0
2067,292.0
2068,307.0
2069,295.0
2070,300.0
2071,300.0
2072,600.0
2073,302.0
2074,310.0
2075,291.0
2076,621.0
2077,287.0
2078,291.0
2079,903.0
2080,310.0
2081,291.0
2082,299.0
2083,300.0
2084,308.0
2085,907.0
2086,287.0
2087,600.0
2088,301.0
2089,602.0
2090,299.0
2091,301.0
2092,301.0
2093,322.0
2094,278.0
2095,602.0
2096,299.0
2097,301.0
2098,300.0
2099,307.0
2100,302.0
2101,298.0
2102,296.0
2103,310.0
2104,307.0
2105,281.0
2106,307.0
2107,301.0
2108,294.0
2109,300.0
2110,301.0
2111,301.0
2112,299.0
2113,301.0
2114,609.0
2115,324.0
2116,268.0
2117,301.0
2118,601.0
2119,600.0
2120,609.0
2121,293.0
2122,308.0
2123,293.0
2124,599.0
2125,302.0
2126,299.0
2127,301.0
2128,299.0
2129,602.0
2130,601.0
2131,376.0
2132,224.0
2133,610.0
2134,297.0
2135,299.0
2136,601.0
2137,299.0
2138,302.0
2139,302.0
