,dt
8316,3600.0
8317,3600.0
8318,3600.0
8319,3600.0
8320,3600.0
8321,3600.0
8322,3600.0
8323,3600.0
8324,3600.0
8325,3600.0
8326,3600.0
8327,3600.0
8328,3600.0
8329,3600.0
8330,3600.0
8331,3600.0
8332,3600.0
8333,3600.0
8334,3600.0
8335,3600.0
8336,3600.0
8337,3600.0
8338,3600.0
8339,3600.0
8340,3600.0
8341,3600.0
8342,3600.0
8343,3600.0
8344,3600.0
8345,3600.0
8346,3600.0
8347,3600.0
8348,3600.0
8349,3600.0
8350,3600.0
8351,3600.0
8352,3600.0
8353,3600.0
8354,3600.0
8355,3600.0
8356,3600.0
8357,3600.0
8358,3600.0
8359,3600.0
8360,3600.0
8361,3600.0
8362,3600.0
8363,3600.0
8364,3600.0
8365,3720.0
8366,3480.0
8367,3600.0
8368,3600.0
8369,3600.0
8370,3600.0
8371,3600.0
8372,3600.0
8373,3600.0
8374,3600.0
8375,3600.0
8376,3600.0
8377,3600.0
8378,3600.0
8379,3600.0
8380,3600.0
8381,3600.0
8382,3600.0
8383,3660.0
8384,3540.0
8385,3600.0
8386,3600.0
8387,3600.0
8388,3600.0
8389,3600.0
8390,3600.0
8391,3600.0
8392,3600.0
8393,3600.0
8394,3600.0
8395,3600.0
8396,3600.0
8397,3600.0
8398,3600.0
8399,3600.0
8400,3600.0
8401,3600.0
8402,3660.0
8403,3540.0
8404,3600.0
8405,3600.0
8406,3600.0
8407,3720.0
8408,3480.0
8409,3600.0
8410,3600.0
8411,3600.0
8412,3600.0
8413,3600.0
8414,3600.0
8415,3720.0
8416,3480.0
8417,3780.0
8418,3420.0
8419,3600.0
8420,3600.0
8421,7200.0
8422,3780.0
8423,3420.0
8424,3600.0
8425,3720.0
8426,3480.0
8427,3600.0
8428,3600.0
8429,3660.0
8430,3540.0
8431,3600.0
8432,3840.0
8433,3360.0
8434,3600.0
8435,3600.0
8436,3600.0
8437,3600.0
8438,3780.0
8439,3420.0
8440,3600.0
8441,7320.0
8442,3480.0
8443,3600.0
8444,3600.0
8445,3600.0
8446,3600.0
8447,3600.0
8448,3600.0
8449,3720.0
8450,3480.0
8451,3600.0
8452,3600.0
8453,3600.0
8454,3600.0
8455,3600.0
8456,3600.0
8457,3600.0
8458,3600.0
8459,3600.0
8460,3600.0
8461,3600.0
8462,3600.0
8463,3600.0
8464,7200.0
8465,3600.0
8466,3600.0
8467,3600.0
8468,3600.0
8469,3600.0
8470,3600.0
8471,3600.0
8472,3600.0
8473,3600.0
8474,3600.0
8475,3600.0
8476,7200.0
8477,3600.0
8478,3600.0
8479,3600.0
8480,3600.0
8481,3600.0
8482,3600.0
8483,3600.0
8484,3600.0
8485,3600.0
8486,3600.0
8487,3600.0
8488,3600.0
8489,3660.0
8490,3540.0
8491,3600.0
8492,3600.0
8493,3600.0
8494,3600.0
8495,3600.0
8496,3600.0
8497,3600.0
8498,3600.0
8499,3600.0
8500,3600.0
8501,3600.0
8502,3600.0
8503,3600.0
8504,3600.0
8505,3600.0
8506,3600.0
8507,3600.0
8508,3600.0
8509,3600.0
8510,7200.0
8511,3600.0
8512,3600.0
8513,3600.0
8514,3600.0
8515,3600.0
8516,3720.0
8517,3480.0
8518,3600.0
8519,3600.0
8520,3600.0
8521,3600.0
8522,3600.0
8523,3600.0
8524,3600.0
8525,3600.0
8526,3600.0
8527,3600.0
8528,3600.0
8529,3600.0
8530,3600.0
8531,3600.0
8532,3600.0
8533,3600.0
8534,3600.0
8535,3600.0
8536,3600.0
8537,3600.0
8538,3600.0
8539,3600.0
8540,3600.0
8541,3600.0
8542,3600.0
8543,3600.0
8544,3600.0
8545,3600.0
8546,3600.0
8547,3600.0
8548,3600.0
8549,3600.0
8550,3600.0
8551,3600.0
8552,3660.0
8553,3540.0
8554,3600.0
8555,3600.0
8556,3600.0
8557,3600.0
8558,3600.0
8559,3600.0
8560,3600.0
8561,3600.0
8562,7200.0
8563,3600.0
8564,3600.0
8565,3720.0
8566,3480.0
8567,3600.0
8568,3660.0
12145,3600.0
12146,3600.0
12147,3600.0
12148,3600.0
12149,3600.0
12150,3600.0
12151,3600.0
12152,3600.0
12153,3600.0
12154,3600.0
12155,3600.0
12156,3600.0
12157,3600.0
12158,3600.0
12159,3600.0
12160,3600.0
12161,3600.0
12162,3600.0
12163,3600.0
12164,3600.0
12165,3600.0
12166,3600.0
12167,3600.0
12168,3600.0
12169,3600.0
12170,3600.0
12171,3600.0
12172,3600.0
12173,3600.0
12174,10800.0
12175,3600.0
12176,3600.0
12177,3600.0
12178,3600.0
12179,3600.0
12180,3600.0
12181,3600.0
12182,3600.0
12183,3600.0
12184,3600.0
12185,3600.0
12186,3600.0
12187,3600.0
12188,3600.0
12189,3600.0
12190,3600.0
12191,3600.0
12192,3600.0
12193,3600.0
12194,3600.0
12195,3600.0
12196,3600.0
12197,3600.0
12198,3600.0
12199,3600.0
12200,3600.0
12201,3600.0
12202,3600.0
12203,3600.0
12204,3600.0
12205,3600.0
12206,3600.0
12207,3600.0
12208,3600.0
12209,3600.0
12210,3600.0
12211,3600.0
12212,3600.0
12213,3600.0
12214,7200.0
12215,3600.0
12216,7200.0
12217,3600.0
12218,3600.0
12219,3600.0
12220,3600.0
12221,3600.0
12222,3600.0
12223,3600.0
12224,3600.0
12225,3600.0
12226,3600.0
12227,3600.0
12228,3600.0
12229,3600.0
12230,3600.0
12231,3600.0
12232,3600.0
12233,3600.0
12234,3600.0
12235,3600.0
12236,3600.0
12237,3600.0
12238,3600.0
12239,3600.0
12240,3600.0
12241,3600.0
12242,3600.0
12243,3600.0
12244,3600.0
12245,3600.0
12246,3600.0
12247,3600.0
12248,3600.0
12249,3600.0
12250,3600.0
12251,3600.0
12252,3600.0
12253,3600.0
12254,3600.0
12255,3600.0
12256,3600.0
12257,3600.0
12258,3600.0
12259,3600.0
12260,3600.0
12261,3600.0
12262,3600.0
12263,3600.0
12264,3600.0
12265,3600.0
12266,3600.0
12267,3600.0
12268,3600.0
12269,3600.0
12270,3600.0
12271,3600.0
12272,3600.0
12273,3600.0
12274,3600.0
12275,3600.0
12276,3600.0
12277,3600.0
12278,3600.0
12279,3600.0
12280,3600.0
12281,3600.0
12282,3600.0
12283,3600.0
12284,3600.0
12285,3600.0
12286,3600.0
12287,3600.0
12288,3600.0
12289,3600.0
12290,3600.0
